r (Angstrom),"g(r) N-Cl-, Glycine (G)","g(r) N-OE1, Glycine (G)","g(r) N-Cl-, Serine (S)","g(r) N-OE1, Serine (S)","g(r) N-Cl-, Arginine (R)","g(r) N-OE1, Arginine (R)","g(r) N-Cl-, Lysine (K)","g(r) N-OE1, Lysine (K)","g(r) N-Cl-, Aspartic acid (D)","g(r) N-OE1, Aspartic acid (D)","g(r) N-Cl-, Glutamine (Q)","g(r) N-OE1, Glutamine (Q)","g(r) N-Cl-, Tyrosine (Y)","g(r) N-OE1, Tyrosine (Y)","g(r) N-Cl-, Phenylalanine (F)","g(r) N-OE1, Phenylalanine (F)"
17.100000000000005,1.0160382072512097,1.0177406464406058,1.0177406464406058,1.0060532288826471,1.0060532288826471,1.0104443091580908,1.0104443091580908,1.0160382072512097,1.0160382072512097,0.9772062460438228,0.9772062460438228,1.010043642447402,1.010043642447402,1.013888854895269,1.013888854895269,1.0082432330089062
17.300000000000004,1.0077532124248005,1.00197694441876,1.00197694441876,1.0083840616237443,1.0083840616237443,1.0232837212705708,1.0232837212705708,1.0077532124248005,1.0077532124248005,0.9891967345517596,0.9891967345517596,0.9936001465199027,0.9936001465199027,1.0201253683918092,1.0201253683918092,1.0122019795225707
17.500000000000004,1.0047267066528698,1.0035157794872047,1.0035157794872047,1.0123920025532478,1.0123920025532478,1.0151963234853425,1.0151963234853425,1.0047267066528698,1.0047267066528698,0.9937759556523551,0.9937759556523551,1.0093577308943358,1.0093577308943358,1.0153379519524501,1.0153379519524501,1.0209573999227353
17.700000000000006,1.014701930527791,1.0117973862474559,1.0117973862474559,0.9988576801511211,0.9988576801511211,1.0214427681960458,1.0214427681960458,1.014701930527791,1.014701930527791,0.9899622555939123,0.9899622555939123,1.012540040502468,1.012540040502468,1.0105155204653904,1.0105155204653904,1.0179232048493825
17.900000000000006,1.0065618559883542,0.997989839345026,0.997989839345026,1.018820342631845,1.018820342631845,1.0184325344677034,1.0184325344677034,1.0065618559883542,1.0065618559883542,0.9813295378513386,0.9813295378513386,1.003561857331883,1.003561857331883,1.0157875514606223,1.0157875514606223,1.0126160782284286
18.100000000000005,1.0033931426090237,1.0067486508994272,1.0067486508994272,1.0006092500288655,1.0006092500288655,1.0189084351088609,1.0189084351088609,1.0033931426090237,1.0033931426090237,0.9999844641789088,0.9999844641789088,1.0015084776164045,1.0015084776164045,1.0104428359575963,1.0104428359575963,1.0115902705395678
18.300000000000004,0.9971704149622598,1.0019855419827264,1.0019855419827264,1.00185377870046,1.00185377870046,1.029857816152957,1.029857816152957,0.9971704149622598,0.9971704149622598,0.9900163153724398,0.9900163153724398,1.0092534972045124,1.0092534972045124,1.014282440100676,1.014282440100676,1.0173654918074808
18.500000000000004,1.0086829389532947,1.0049407773407297,1.0049407773407297,1.0037624264142673,1.0037624264142673,1.0205645562059547,1.0205645562059547,1.0086829389532947,1.0086829389532947,0.9924432726159937,0.9924432726159937,1.0093898337262501,1.0093898337262501,1.0056369923400317,1.0056369923400317,1.0114531644361082
18.700000000000006,1.0039973060132836,1.014727607408043,1.014727607408043,1.0004084228109191,1.0004084228109191,1.0166959325912952,1.0166959325912952,1.0039973060132836,1.0039973060132836,0.9827147354191219,0.9827147354191219,0.9998575232307029,0.9998575232307029,1.0198381140591362,1.0198381140591362,1.0141192363966907
18.900000000000006,0.9959692227817483,0.9972762266270402,0.9972762266270402,1.00147541109409,1.00147541109409,1.0130933841059808,1.0130933841059808,0.9959692227817483,0.9959692227817483,0.9946007592046526,0.9946007592046526,1.0039121157847277,1.0039121157847277,1.0105228453803936,1.0105228453803936,1.0104022694997923
19.100000000000005,1.003209222588457,1.0152835348314349,1.0152835348314349,1.0125633785136576,1.0125633785136576,1.015598549675057,1.015598549675057,1.003209222588457,1.003209222588457,0.9923360107328527,0.9923360107328527,1.0149350057330468,1.0149350057330468,1.0127509374879808,1.0127509374879808,1.0123441121839647
19.300000000000004,0.9952432116504448,1.0018200479348067,1.0018200479348067,1.0058140204507868,1.0058140204507868,1.0165125723314041,1.0165125723314041,0.9952432116504448,0.9952432116504448,0.9941875041258886,0.9941875041258886,0.9995248182623874,0.9995248182623874,1.004862305491421,1.004862305491421,1.0050589327009116
19.500000000000004,1.000636312923172,1.00329192737203,1.00329192737203,1.0085684295495176,1.0085684295495176,1.002850986453657,1.002850986453657,1.000636312923172,1.000636312923172,1.000194698049138,1.000194698049138,0.9944549470369497,0.9944549470369497,1.0137477457477386,1.0137477457477386,1.0032252721710306
19.700000000000006,0.9930297441165942,1.0131580874246289,1.0131580874246289,1.0083821305352707,1.0083821305352707,1.0090102304042137,1.0090102304042137,0.9930297441165942,0.9930297441165942,1.0013118330089772,1.0013118330089772,1.0082854128078589,1.0082854128078589,1.021457275001799,1.021457275001799,1.00535401352308
19.900000000000006,0.9854897590872611,1.0091245712848607,1.0091245712848607,1.0198799452040415,1.0198799452040415,1.0146290784050285,1.0146290784050285,0.9854897590872611,0.9854897590872611,0.9919435491174199,0.9919435491174199,1.0056105948394718,1.0056105948394718,1.0065396402513005,1.0065396402513005,1.0066994564259923
20.100000000000005,0.9891609659579517,1.0180313792948847,1.0180313792948847,1.0132444499243365,1.0132444499243365,1.0037667213192216,1.0037667213192216,0.9891609659579517,0.9891609659579517,0.9929643917498434,0.9929643917498434,1.0064702354906974,1.0064702354906974,1.0147512632314717,1.0147512632314717,1.004225162971837
